REPORT_TYPE,RACE_RAW,ARREST_YEAR,SEX,ARREST_TYPE,CHARGE,CHARGE_DESCRIPTION,ADDRESS,LATITUDE,LONGITUDE,BOOKING_LOCATION,geometry,Neighborhood
BOOKING,White,2019,Male,Misdemeanor,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,11100    BALBOA                       BL,34.272,-118.5022,VALLEY - JAIL DIV,"c(-118.5022, 34.272)",Granada Hills
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,VERMONT                      AV,33.791,-118.2917,77TH ST,"c(-118.2917, 33.791)",Harbor City
BOOKING,White,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,SUNSET,34.098,-118.3295,HOLLYWOOD,"c(-118.3295, 34.098)",Hollywood
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377HS,POSSESSION CONTROLLED SUBSTANCE,ADAMS,34.0328,-118.2865,77TH ST,"c(-118.2865, 34.0328)",University Park
BOOKING,White,2019,Male,Felony,11350(A)HS,POSSESSION NARCOTIC CONTROLLED SUBSTANCE,VAN NUYS                     BL,34.2661,-118.4221,VALLEY - JAIL DIV,"c(-118.4221, 34.2661)",Pacoima
BOOKING,Black,2019,Male,Misdemeanor,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,5TH,34.0488,-118.2518,METRO - JAIL DIVISION,"c(-118.2518, 34.0488)",Downtown
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,9900    SAN FERNANDO                 RD,34.2505,-118.4049,VALLEY - JAIL DIV,"c(-118.4049, 34.2505)",Pacoima
BOOKING,Other,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,PALOS VERDES,33.7388,-118.2814,77TH ST,"c(-118.2814, 33.7388)",San Pedro
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,6000 S  FIGUEROA                     ST,33.9851,-118.2827,77TH ST,"c(-118.2827, 33.9851)",Vermont-Slauson
BOOKING,Black,2019,Female,Misdemeanor,11550(A)HS,UNDER INFLUENCE CNTL SUB,AVALON,33.7771,-118.26220000000001,77TH ST,"c(-118.2622, 33.7771)",Wilmington
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11350HS,POSSESS CONTROLLED SUBSTANCE,LAUREL CANYON,34.1903,-118.3965,VALLEY - JAIL DIV,"c(-118.3965, 34.1903)",North Hollywood
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,11400    VANOWEN                      ST,34.194,-118.379,VALLEY - JAIL DIV,"c(-118.379, 34.194)",North Hollywood
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11550(A)HS,UNDER INFLUENCE CNTL SUB,8400    LANGDON                      AV,34.2231,-118.4699,VALLEY - JAIL DIV,"c(-118.4699, 34.2231)",North Hills
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,6200    SYLMAR                       AV,34.1827,-118.4465,VALLEY - JAIL DIV,"c(-118.4465, 34.1827)",Van Nuys
BOOKING,Other,2019,Female,Misdemeanor,11377HS,POSSESSION CONTROLLED SUBSTANCE,700 W  7TH                          ST,34.048,-118.2577,METRO - JAIL DIVISION,"c(-118.2577, 34.048)",Downtown
BOOKING,Black,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,CENTINELA,34.0278,-118.4527,METRO - JAIL DIVISION,"c(-118.4527, 34.0278)",Santa Monica
BOOKING,Black,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,SYLVAN                       ST,34.1847,-118.4487,VALLEY - JAIL DIV,"c(-118.4487, 34.1847)",Van Nuys
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377HS,POSSESSION CONTROLLED SUBSTANCE,FOOTHILL                     BL,34.276,-118.3783,VALLEY - JAIL DIV,"c(-118.3783, 34.276)",Lake View Terrace
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377HS,POSSESSION CONTROLLED SUBSTANCE,21100    VENTURA                      BL,34.167,-118.5928,VALLEY - JAIL DIV,"c(-118.5928, 34.167)",Woodland Hills
BOOKING,White,2019,Female,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,4900 E  CAHUENGA                     BL,34.1595,-118.3615,VALLEY - JAIL DIV,"c(-118.3615, 34.1595)",Toluca Lake
BOOKING,Hispanic/Latin/Mexican,2019,Female,Misdemeanor,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,RIVERSIDE,34.2429,-118.425,VALLEY - JAIL DIV,"c(-118.425, 34.2429)",Arleta
BOOKING,White,2019,Female,Misdemeanor,11350HS,POSSESS CONTROLLED SUBSTANCE,21100    DEVONSHIRE                   ST,34.2573,-118.5929,VALLEY - JAIL DIV,"c(-118.5929, 34.2573)",Chatsworth
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377HS,POSSESSION CONTROLLED SUBSTANCE,BURBANK                      BL,34.1722,-118.379,VALLEY - JAIL DIV,"c(-118.379, 34.1722)",North Hollywood
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,12700    ENCINITAS                    AV,34.3007,-118.4747,VALLEY - JAIL DIV,"c(-118.4747, 34.3007)",Sylmar
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,253RD                        ST,33.7948,-118.3027,77TH ST,"c(-118.3027, 33.7948)",Harbor City
BOOKING,White,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,INTERCEPTOR                  AV,33.9554,-118.3857,PACIFIC,"c(-118.3857, 33.9554)",Westchester
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,CHATSWORTH,34.2646,-118.469,VALLEY - JAIL DIV,"c(-118.469, 34.2646)",Mission Hills
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,381(B)PC,POSSESS/ETC SUBSTANCE SIMILAR TO TOLUENE,TIARA,34.1785,-118.3828,VALLEY - JAIL DIV,"c(-118.3828, 34.1785)",North Hollywood
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,BASSETT                      ST,34.1962,-118.4575,VALLEY - JAIL DIV,"c(-118.4575, 34.1962)",Van Nuys
BOOKING,Other,2019,Male,Misdemeanor,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,1000 W  TEMPLE                       ST,34.0677,-118.252,METRO - JAIL DIVISION,"c(-118.252, 34.0677)",Echo Park
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,11600    BURBANK                      BL,34.1722,-118.3844,VALLEY - JAIL DIV,"c(-118.3844, 34.1722)",North Hollywood
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377HS,POSSESSION CONTROLLED SUBSTANCE,STOCKER,34.0067,-118.3515,77TH ST,"c(-118.3515, 34.0067)",Baldwin Hills/Crenshaw
BOOKING,Black,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,7TH,34.0499,-118.2614,METRO - JAIL DIVISION,"c(-118.2614, 34.0499)",Downtown
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,MARINE                       AV,33.7741,-118.2633,77TH ST,"c(-118.2633, 33.7741)",Wilmington
BOOKING,Other,2019,Male,Misdemeanor,11550(A)HS,UNDER INFLUENCE CNTL SUB,MAPLE,34.0439,-118.2479,METRO - JAIL DIVISION,"c(-118.2479, 34.0439)",Downtown
BOOKING,Hispanic/Latin/Mexican,2019,Female,Misdemeanor,11550(A)HS,UNDER INFLUENCE CNTL SUB,800 N  ALAMEDA                      ST,34.0563,-118.2374,METRO - JAIL DIVISION,"c(-118.2374, 34.0563)",Downtown
BOOKING,Hispanic/Latin/Mexican,2019,Female,Felony,11350(A)HS,POSSESSION NARCOTIC CONTROLLED SUBSTANCE,400 N  GRAND                        AV,34.0594,-118.2452,METRO - JAIL DIVISION,"c(-118.2452, 34.0594)",Downtown
BOOKING,Black,2019,Male,Misdemeanor,11377HS,POSSESSION CONTROLLED SUBSTANCE,INGLEWOOD,34.0063,-118.429,PACIFIC,"c(-118.429, 34.0063)",Mar Vista
BOOKING,White,2019,Male,Misdemeanor,11550(A)HS,UNDER INFLUENCE CNTL SUB,1100    SANBORN                      AV,34.0924,-118.2804,METRO - JAIL DIVISION,"c(-118.2804, 34.0924)",Silver Lake
BOOKING,White,2019,Female,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,14000    MARGATE                      ST,34.1676,-118.4385,VALLEY - JAIL DIV,"c(-118.4385, 34.1676)",Sherman Oaks
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,10300 N  SEPULVEDA                    BL,34.2573,-118.4674,VALLEY - JAIL DIV,"c(-118.4674, 34.2573)",Mission Hills
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377HS,POSSESSION CONTROLLED SUBSTANCE,3600 W  17TH                         ST,34.0418,-118.3237,METRO - JAIL DIVISION,"c(-118.3237, 34.0418)",Arlington Heights
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11350HS,POSSESS CONTROLLED SUBSTANCE,3RD                          ST,34.0485,-118.2447,METRO - JAIL DIVISION,"c(-118.2447, 34.0485)",Downtown
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,9TH                          ST,34.0344,-118.247,METRO - JAIL DIVISION,"c(-118.247, 34.0344)",Downtown
BOOKING,Hispanic/Latin/Mexican,2019,Female,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,DARBY                        AV,34.1958,-118.5399,VALLEY - JAIL DIV,"c(-118.5399, 34.1958)",Reseda
BOOKING,Hispanic/Latin/Mexican,2019,Female,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,39TH,33.7088,-118.2879,77TH ST,"c(-118.2879, 33.7088)",San Pedro
BOOKING,White,2019,Female,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,11500    VICTORY                      BL,34.1867,-118.3823,VALLEY - JAIL DIV,"c(-118.3823, 34.1867)",North Hollywood
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377HS,POSSESSION CONTROLLED SUBSTANCE,100 W  109TH                        ST,33.9374,-118.2739,77TH ST,"c(-118.2739, 33.9374)",Broadway-Manchester
BOOKING,Black,2019,Female,Misdemeanor,11550(A)HS,UNDER INFLUENCE CNTL SUB,11900    SUNSHINE                     TR,34.1382,-118.3905,VALLEY - JAIL DIV,"c(-118.3905, 34.1382)",Studio City
BOOKING,Black,2019,Male,Misdemeanor,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,STANFORD,34.0378,-118.2456,METRO - JAIL DIVISION,"c(-118.2456, 34.0378)",Downtown
BOOKING,Black,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,MILLS                        ST,34.0395,-118.2405,METRO - JAIL DIVISION,"c(-118.2405, 34.0395)",Downtown
BOOKING,Black,2019,Male,Misdemeanor,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,700    WORLD                        WY,33.9432,-118.4013,PACIFIC,"c(-118.4013, 33.9432)",Westchester
BOOKING,Other,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,GENESE,34.0782,-118.3573,METRO - JAIL DIVISION,"c(-118.3573, 34.0782)",Fairfax
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,BARLOW,34.0526,-118.2041,METRO - JAIL DIVISION,"c(-118.2041, 34.0526)",Boyle Heights
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,DANA,34.0316,-118.2943,77TH ST,"c(-118.2943, 34.0316)",Adams-Normandie
BOOKING,White,2019,Female,Misdemeanor,11377HS,POSSESSION CONTROLLED SUBSTANCE,11300    VENICE                       BL,34.0111,-118.4293,PACIFIC,"c(-118.4293, 34.0111)",Mar Vista
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,400 E  41ST                         ST,34.0114,-118.2624,METRO - JAIL DIVISION,"c(-118.2624, 34.0114)",Historic South-Central
BOOKING,White,2019,Male,Misdemeanor,11550(A)HS,UNDER INFLUENCE CNTL SUB,SAN PEDRO,34.0458,-118.243,METRO - JAIL DIVISION,"c(-118.243, 34.0458)",Downtown
BOOKING,Black,2019,Male,Felony,11350(A)HS,POSSESSION NARCOTIC CONTROLLED SUBSTANCE,LABAIGE,34.103,-118.3225,HOLLYWOOD,"c(-118.3225, 34.103)",Hollywood
BOOKING,Black,2019,Male,Misdemeanor,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,CORONADO,34.059,-118.2824,METRO - JAIL DIVISION,"c(-118.2824, 34.059)",Westlake
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377HS,POSSESSION CONTROLLED SUBSTANCE,3900 S  CRENSHAW                     BL,34.0178,-118.3354,77TH ST,"c(-118.3354, 34.0178)",Baldwin Hills/Crenshaw
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,AVENUE 26,34.0765,-118.2157,METRO - JAIL DIVISION,"c(-118.2157, 34.0765)",Lincoln Heights
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,10900    RATNER                       ST,34.2184,-118.368,VALLEY - JAIL DIV,"c(-118.368, 34.2184)",Sun Valley
BOOKING,White,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,5300    LANKERSHIM                   BL,34.1688,-118.3769,VALLEY - JAIL DIV,"c(-118.3769, 34.1688)",North Hollywood
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,PAXTON,34.266,-118.4368,VALLEY - JAIL DIV,"c(-118.4368, 34.266)",Pacoima
BOOKING,Black,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,VENTURA                      FY,34.1622,-118.4269,VALLEY - JAIL DIV,"c(-118.4269, 34.1622)",Sherman Oaks
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377HS,POSSESSION CONTROLLED SUBSTANCE,6TH,34.062,-118.2804,METRO - JAIL DIVISION,"c(-118.2804, 34.062)",Westlake
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377HS,POSSESSION CONTROLLED SUBSTANCE,10100    BRADLEY                      AV,34.2548,-118.4034,VALLEY - JAIL DIV,"c(-118.4034, 34.2548)",Pacoima
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,SEPULVEDA                    BL,34.0181,-118.4213,PACIFIC,"c(-118.4213, 34.0181)",Palms
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,SAN FERNANDO                 RD,34.3049,-118.4658,VALLEY - JAIL DIV,"c(-118.4658, 34.3049)",Sylmar
BOOKING,Other,2019,Male,Misdemeanor,11550(A)HS,UNDER INFLUENCE CNTL SUB,SUNSET                       BL,33.9955,-118.4745,PACIFIC,"c(-118.4745, 33.9955)",Venice
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377HS,POSSESSION CONTROLLED SUBSTANCE,AGATHA                       ST,34.0395,-118.248,METRO - JAIL DIVISION,"c(-118.248, 34.0395)",Downtown
BOOKING,White,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,TAMPA,34.1975,-118.5535,VALLEY - JAIL DIV,"c(-118.5535, 34.1975)",Reseda
BOOKING,White,2019,Male,Misdemeanor,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,6400    WINNETKA                     AV,34.1857,-118.5709,VALLEY - JAIL DIV,"c(-118.5709, 34.1857)",Winnetka
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,600 W  IMPERIAL                     HY,33.931,-118.2848,77TH ST,"c(-118.2848, 33.931)",Vermont Vista
BOOKING,Black,2019,Male,Misdemeanor,11350HS,POSSESS CONTROLLED SUBSTANCE,800 N  ALAMEDA                      ST,34.0563,-118.2374,METRO - JAIL DIVISION,"c(-118.2374, 34.0563)",Downtown
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,LULL                         ST,34.2048,-118.4531,VALLEY - JAIL DIV,"c(-118.4531, 34.2048)",Van Nuys
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,ROSCOE,34.2213,-118.4896,VALLEY - JAIL DIV,"c(-118.4896, 34.2213)",North Hills
BOOKING,Hispanic/Latin/Mexican,2019,Male,Felony,11350(A)HS,POSSESSION NARCOTIC CONTROLLED SUBSTANCE,NORMANDIE,34.0255,-118.3002,77TH ST,"c(-118.3002, 34.0255)",Exposition Park
BOOKING,White,2019,Male,Misdemeanor,11550(A)HS,UNDER INFLUENCE CNTL SUB,6200    HOLLYWOOD                    BL,34.1017,-118.3245,METRO - JAIL DIVISION,"c(-118.3245, 34.1017)",Hollywood
BOOKING,Black,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,10900    MAGNOLIA                     BL,34.1649,-118.3683,VALLEY - JAIL DIV,"c(-118.3683, 34.1649)",North Hollywood
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,WOODLEY,34.261,-118.4848,VALLEY - JAIL DIV,"c(-118.4848, 34.261)",Granada Hills
BOOKING,Black,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,MAPLE                        ST,34.0448,-118.2474,METRO - JAIL DIVISION,"c(-118.2474, 34.0448)",Downtown
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,SANTA MONICA                 BL,34.0908,-118.3114,HOLLYWOOD,"c(-118.3114, 34.0908)",Hollywood
BOOKING,White,2019,Male,Misdemeanor,11377HS,POSSESSION CONTROLLED SUBSTANCE,800 N  ALAMEDA                      ST,34.0563,-118.2374,METRO - JAIL DIVISION,"c(-118.2374, 34.0563)",Downtown
BOOKING,White,2019,Male,Misdemeanor,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,OXNARD,34.1794,-118.4662,VALLEY - JAIL DIV,"c(-118.4662, 34.1794)",Sepulveda Basin
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,EUBANK                       AV,33.7892,-118.256,77TH ST,"c(-118.256, 33.7892)",Wilmington
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,7300    VISTA DEL MONTE              AV,34.203,-118.4501,VALLEY - JAIL DIV,"c(-118.4501, 34.203)",Van Nuys
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,7200    HASKELL                      AV,34.2012,-118.4749,VALLEY - JAIL DIV,"c(-118.4749, 34.2012)",Van Nuys
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,2ND                          ST,34.0609,-118.2586,METRO - JAIL DIVISION,"c(-118.2586, 34.0609)",Westlake
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11350HS,POSSESS CONTROLLED SUBSTANCE,PICO,34.0321,-118.4399,METRO - JAIL DIVISION,"c(-118.4399, 34.0321)",Sawtelle
BOOKING,Hispanic/Latin/Mexican,2019,Female,Misdemeanor,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,ARLETA,34.257,-118.4419,VALLEY - JAIL DIV,"c(-118.4419, 34.257)",Arleta
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,RESEDA                       BL,34.203,-118.5361,VALLEY - JAIL DIV,"c(-118.5361, 34.203)",Reseda
BOOKING,Hispanic/Latin/Mexican,2019,Female,Felony,11375(B)1HS,POSSESSION OF CONTROLLED SUBSTANCE,PLUMMER,34.2427,-118.4535,VALLEY - JAIL DIV,"c(-118.4535, 34.2427)",Panorama City
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,11500    VENTURA                      BL,34.1397,-118.3817,VALLEY - JAIL DIV,"c(-118.3817, 34.1397)",Studio City
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,SEPULVEDA                    BL,34.2214,-118.4677,VALLEY - JAIL DIV,"c(-118.4677, 34.2214)",North Hills
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,SHERMAN                      WY,34.1973,-118.4116,VALLEY - JAIL DIV,"c(-118.4116, 34.1973)",Valley Glen
BOOKING,Black,2019,Male,Misdemeanor,11377HS,POSSESSION CONTROLLED SUBSTANCE,ROMAINE                      ST,34.0889,-118.3416,HOLLYWOOD,"c(-118.3416, 34.0889)",Hollywood
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,DARBY,34.2011,-118.5335,VALLEY - JAIL DIV,"c(-118.5335, 34.2011)",Reseda
BOOKING,White,2019,Male,Felony,11377HS,POSS CONTROLLED SUBS W/SP PRIOR,6200    SYLMAR                       AV,34.1827,-118.4465,VALLEY - JAIL DIV,"c(-118.4465, 34.1827)",Van Nuys
BOOKING,White,2019,Female,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,TAMPA,34.1866,-118.5535,VALLEY - JAIL DIV,"c(-118.5535, 34.1866)",Reseda
BOOKING,White,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,5TH,34.0489,-118.2519,METRO - JAIL DIVISION,"c(-118.2519, 34.0489)",Downtown
BOOKING,White,2019,Male,Misdemeanor,11377HS,POSSESSION CONTROLLED SUBSTANCE,CRENSHAW,34.0164,-118.3312,77TH ST,"c(-118.3312, 34.0164)",Leimert Park
BOOKING,Other,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,18900    KITTRIDGE                    ST,34.1902,-118.5448,VALLEY - JAIL DIV,"c(-118.5448, 34.1902)",Reseda
BOOKING,White,2019,Female,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,22300    SHERMAN                      WY,34.201,-118.6129,VALLEY - JAIL DIV,"c(-118.6129, 34.201)",Canoga Park
BOOKING,Black,2019,Female,Misdemeanor,11377HS,POSSESSION CONTROLLED SUBSTANCE,2600    WILSHIRE                     BL,34.0605,-118.2814,METRO - JAIL DIVISION,"c(-118.2814, 34.0605)",Westlake
BOOKING,White,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,GOWER,34.098,-118.3223,METRO - JAIL DIVISION,"c(-118.3223, 34.098)",Hollywood
BOOKING,White,2019,Male,Misdemeanor,11377HS,POSSESSION CONTROLLED SUBSTANCE,1200 W  27TH                         ST,34.0303,-118.2864,77TH ST,"c(-118.2864, 34.0303)",University Park
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,14400    VANOWEN                      ST,34.1976,-118.4443,VALLEY - JAIL DIV,"c(-118.4443, 34.1976)",Van Nuys
BOOKING,White,2019,Female,Misdemeanor,11550(A)HS,UNDER INFLUENCE CNTL SUB,6TH                          ST,33.7388,-118.2923,77TH ST,"c(-118.2923, 33.7388)",San Pedro
BOOKING,White,2019,Female,Misdemeanor,11377HS,POSSESSION CONTROLLED SUBSTANCE,14400    VANOWEN                      ST,34.1976,-118.4443,VALLEY - JAIL DIV,"c(-118.4443, 34.1976)",Van Nuys
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,PEACH                        AV,34.1886,-118.4676,VALLEY - JAIL DIV,"c(-118.4676, 34.1886)",Van Nuys
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,300    WORLD                        WY,33.944,-118.4073,PACIFIC,"c(-118.4073, 33.944)",Westchester
BOOKING,Hispanic/Latin/Mexican,2019,Female,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,8900    GLENOAKS                     BL,34.2307,-118.3673,VALLEY - JAIL DIV,"c(-118.3673, 34.2307)",Shadow Hills
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377HS,POSSESSION CONTROLLED SUBSTANCE,6500    IMPERIAL,33.9314,-118.4019,PACIFIC,"c(-118.4019, 33.9314)",El Segundo
BOOKING,White,2019,Male,Misdemeanor,11377HS,POSSESSION CONTROLLED SUBSTANCE,800 N  ALAMEDA                      ST,34.0563,-118.2374,METRO - JAIL DIVISION,"c(-118.2374, 34.0563)",Downtown
BOOKING,Other,2019,Female,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,MACLAY                       ST,34.2992,-118.4195,VALLEY - JAIL DIV,"c(-118.4195, 34.2992)",Sylmar
BOOKING,Hispanic/Latin/Mexican,2019,Female,Misdemeanor,11375(B)2HS,POSS CONTROLLED SUBSTANCE W/O PRESCRPTION,5500    CASE                         AV,34.17,-118.3719,VALLEY - JAIL DIV,"c(-118.3719, 34.17)",North Hollywood
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,LA CIENEGA                   BL,33.9345,-118.37,PACIFIC,"c(-118.37, 33.9345)",Lennox
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,ETIWANDA                     AV,34.2011,-118.5317,VALLEY - JAIL DIV,"c(-118.5317, 34.2011)",Reseda
BOOKING,White,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,MCCOY                        AV,33.7978,-118.2899,77TH ST,"c(-118.2899, 33.7978)",West Carson
